Time,ObjectName,X,Y
28.75181,star32,6,6.9464
28.73472,star32,6,6.8892
28.71832,star32,6,6.8392
28.70183,star32,6,6.778399
28.69995,star32,6,6.728399
28.68365,star32,6,6.663999
28.68123,star32,6,6.613999
28.66746,star32,6,6.545999
28.66639,star32,6,6.495998
28.65054,star32,6,6.424398
28.64936,star32,6,6.374398
28.6342,star32,6,6.299198
28.63295,star32,6,6.249198
28.61749,star32,6,6.199198
28.61636,star32,6,6.149198
28.60542,star32,6,6.070397
28.60426,star32,6,6.020397
28.59864,star32,6,5.970397
28.5847,star32,6,5.887997
28.58354,star32,6,5.837996
28.5778,star32,6,5.787996
28.57688,star32,6,5.737996
28.57201,star32,6,5.651996
28.57087,star32,6,5.601996
28.56546,star32,6,5.551996
28.55163,star32,6,5.462396
28.54965,star32,6,5.412395
28.53252,star32,6,5.319195
28.5183,star32,6,5.269195
28.50173,star32,6,5.172395
28.50065,star32,6,5.122395
28.48377,star32,6,5.021995
28.46849,star32,6,4.917994
28.45161,star32,6,4.810394
28.4349,star32,6,4.699194
28.41841,star32,6,4.649194
28.40168,star32,6,4.534394
28.38503,star32,6,4.415994
28.36817,star32,6,4.293993
28.35085,star32,6,4.168393
28.33468,star32,6,4.039193
28.31816,star32,6,3.989193
28.31218,star32,6,3.856393
28.31104,star32,6,3.806393
28.3018,star32,6,3.756393
28.30065,star32,6,3.706393
28.28373,star32,6,3.569993
28.28266,star32,6,3.519994
28.26754,star32,6,3.379994
28.25163,star32,6,3.236394
28.23491,star32,6,3.089194
28.21829,star32,6,3.039194
28.20158,star32,6,2.888394
28.20046,star32,6,2.838394
28.1837,star32,6,2.683994
28.16823,star32,6,2.525994
28.15151,star32,6,2.364394
28.13483,star32,6,2.199194
28.11807,star32,6,2.149194
28.101,star32,6,1.980394
28.08471,star32,6,1.807994
28.06781,star32,6,1.631995
28.05131,star32,6,1.452395
28.03487,star32,6,1.269195
28.01767,star32,6,1.219195
28.00138,star32,6,1.032395
28.0001,star32,6,0.982395
27.99418,star32,6,0.791995
27.99303,star32,6,0.741995
27.98411,star32,6,0.691995
27.96841,star32,6,0.4979951
27.96719,star32,6,0.4479951
27.95092,star32,6,0.2503951
27.93489,star32,6,0.04919518
27.91812,star32,6,-0.0008048192
27.91229,star32,6,-0.2056047
27.9067,star32,6,-0.2556047
27.90149,star32,6,-0.3056048
27.90055,star32,6,-0.3556048
27.8888,star32,6,-0.5640047
27.88761,star32,6,-0.6140047
27.88224,star32,6,-0.6640047
27.88127,star32,6,-0.7140048
27.87219,star32,6,-0.9260047
27.86686,star32,6,-0.9760047
27.85172,star32,6,-1.191605
27.85065,star32,6,-1.241605
27.84498,star32,6,-1.291605
27.84403,star32,6,-1.341604
27.84305,star32,6,-1.391604
27.83909,star32,6,-1.441604
27.83367,star32,6,-1.660804
27.83265,star32,6,-1.710804
27.81755,star32,6,-1.760804
27.81656,star32,6,-1.810804
27.80561,star32,6,-2.033604
27.79993,star32,6,-2.083604
27.78508,star32,6,-2.310004
27.78407,star32,6,-2.360004
27.76726,star32,6,-2.590004
27.7514,star32,6,-2.823604
27.73492,star32,6,-3.060804
27.71827,star32,6,-3.110804
27.70154,star32,6,-3.351604
27.68899,star32,6,-3.596004
27.68283,star32,6,-3.646004
27.6681,star32,6,-3.894004
27.66696,star32,6,-3.944004
27.66116,star32,6,-3.994004
27.66006,star32,destroyed,destroyed
