Time,ObjectName,X,Y
43.9842,star2,6,6.95
43.98272,star2,6,6.9
43.96922,star2,6,6.849999
43.96416,star2,6,6.797999
43.95207,star2,6,6.747999
43.95055,star2,6,6.697999
43.94881,star2,6,6.647999
43.93189,star2,6,6.593998
43.92984,star2,6,6.543998
43.9194,star2,6,6.487998
43.91804,star2,6,6.437998
43.91696,star2,6,6.387998
43.90285,star2,6,6.329998
43.90133,star2,6,6.279997
43.90025,star2,6,6.229997
43.88631,star2,6,6.169997
43.88491,star2,6,6.119997
43.88358,star2,6,6.069996
43.86952,star2,6,6.019996
43.86823,star2,6,5.969996
43.86701,star2,6,5.919996
43.85274,star2,6,5.857996
43.84829,star2,6,5.807995
43.84698,star2,6,5.757995
43.836,star2,6,5.693995
43.83451,star2,6,5.643995
43.83323,star2,6,5.593995
43.81952,star2,6,5.527995
43.81823,star2,6,5.477994
43.81692,star2,6,5.427994
43.80288,star2,6,5.359994
43.80149,star2,6,5.309994
43.80009,star2,6,5.259994
43.78613,star2,6,5.189993
43.78199,star2,6,5.139993
43.78073,star2,6,5.089993
43.76939,star2,6,5.039993
43.76788,star2,6,4.989993
43.76644,star2,6,4.917993
43.75293,star2,6,4.867992
43.75032,star2,6,4.817992
43.74903,star2,6,4.767992
43.73601,star2,6,4.693992
43.7317,star2,6,4.643991
43.73041,star2,6,4.593991
43.71935,star2,6,4.517991
43.71781,star2,6,4.467991
43.71631,star2,6,4.417991
43.70287,star2,6,4.339991
43.70153,star2,6,4.28999
43.70022,star2,6,4.23999
43.6862,star2,6,4.15999
43.68483,star2,6,4.10999
43.68328,star2,6,4.059989
43.66946,star2,6,4.009989
43.66803,star2,6,3.959989
43.66669,star2,6,3.877989
43.65293,star2,6,3.827989
43.65142,star2,6,3.777989
43.65014,star2,6,3.727989
43.636,star2,6,3.64399
43.63168,star2,6,3.59399
43.63031,star2,6,3.54399
43.61886,star2,6,3.45799
43.6143,star2,6,3.40799
43.61303,star2,6,3.35799
43.6028,star2,6,3.26999
43.60153,star2,6,3.21999
43.59964,star2,6,3.16999
43.58636,star2,6,3.07999
43.58512,star2,6,3.02999
43.58401,star2,6,2.97999
43.56973,star2,6,2.92999
43.56847,star2,6,2.87999
43.56733,star2,6,2.82999
43.56625,star2,6,2.73799
43.55308,star2,6,2.68799
43.55194,star2,6,2.63799
43.54963,star2,6,2.58799
43.54844,star2,6,2.53799
43.53622,star2,6,2.44399
43.53484,star2,6,2.393991
43.5336,star2,6,2.343991
43.53256,star2,6,2.293991
43.51973,star2,6,2.197991
43.51846,star2,6,2.147991
43.51733,star2,6,2.097991
43.50295,star2,6,1.999991
43.49889,star2,6,1.949991
43.49761,star2,6,1.899991
43.48652,star2,6,1.799991
43.48528,star2,6,1.749991
43.48193,star2,6,1.699991
43.48085,star2,6,1.649991
43.46981,star2,6,1.599991
43.46862,star2,6,1.549991
43.46756,star2,6,1.499991
43.46656,star2,6,1.397991
43.45298,star2,6,1.347991
43.45184,star2,6,1.297991
43.45074,star2,6,1.247991
43.44964,star2,6,1.197991
43.43628,star2,6,1.093991
43.43504,star2,6,1.043991
43.43392,star2,6,0.9939914
43.43264,star2,6,0.9439914
43.41962,star2,6,0.8379914
43.41843,star2,6,0.7879914
43.41733,star2,6,0.7379914
43.41624,star2,6,0.6879914
43.4029,star2,6,0.5799914
43.40162,star2,6,0.5299914
43.40042,star2,6,0.4799914
43.38604,star2,6,0.3699914
43.38188,star2,6,0.3199914
43.37913,star2,6,0.2699914
43.36818,star2,6,0.2199914
43.36627,star2,6,0.1079914
43.35028,star2,6,0.05799138
43.33227,star2,6,-0.0560086
43.31687,star2,6,-0.1720086
43.31404,star2,6,-0.2220086
43.30256,star2,6,-0.3400086
43.30124,star2,6,-0.3900086
43.30014,star2,6,-0.4400086
43.28466,star2,6,-0.5600086
43.26495,star2,6,-0.6820086
43.26354,star2,6,-0.7320086
43.25068,star2,6,-0.7820086
43.24934,star2,6,-0.8320086
43.23344,star2,6,-0.9560086
43.23214,star2,6,-1.006009
43.2199,star2,6,-1.132009
43.21873,star2,6,-1.182009
43.21764,star2,6,-1.232008
43.21582,star2,6,-1.282008
43.20328,star2,6,-1.410008
43.20145,star2,6,-1.460008
43.20033,star2,6,-1.510008
43.1865,star2,6,-1.640008
43.18524,star2,6,-1.690008
43.18401,star2,6,-1.740008
43.18283,star2,6,-1.790008
43.16958,star2,6,-1.840008
43.16541,star2,6,-1.972008
43.16423,star2,6,-2.022008
43.15191,star2,6,-2.072008
43.15061,star2,6,-2.122008
43.1495,star2,6,-2.172008
43.13423,star2,6,-2.306008
43.133,star2,6,-2.356008
43.11851,star2,6,-2.492007
43.11724,star2,6,-2.542007
43.11613,star2,6,-2.592007
43.10139,star2,6,-2.730007
43.10012,star2,6,-2.780007
43.08569,star2,6,-2.920007
43.08452,star2,6,-2.970007
43.08332,star2,6,-3.020007
43.06908,star2,6,-3.070007
43.06785,star2,6,-3.120007
43.06608,star2,6,-3.262007
43.05304,star2,6,-3.312007
43.04796,star2,6,-3.362007
43.0467,star2,6,-3.506007
43.03641,star2,6,-3.556007
43.03429,star2,6,-3.606007
43.03254,star2,6,-3.656007
43.01931,star2,6,-3.802006
43.01553,star2,6,-3.852006
43.01443,star2,6,-3.902006
43.00184,star2,destroyed,destroyed
