Time,ObjectName,X,Y
20.70138,star40,7,6.9464
20.69965,star40,7,6.896399
20.69253,star40,7,6.8392
20.69074,star40,7,6.789199
20.68441,star40,7,6.739199
20.66832,star40,7,6.678399
20.66727,star40,7,6.628399
20.65071,star40,7,6.563999
20.63495,star40,7,6.495998
20.61827,star40,7,6.445998
20.6013,star40,7,6.374398
20.58451,star40,7,6.299198
20.56818,star40,7,6.220398
20.5516,star40,7,6.137998
20.53484,star40,7,6.051998
20.51781,star40,7,6.001997
20.5015,star40,7,5.912397
20.48481,star40,7,5.819197
20.47859,star40,7,5.769197
20.47311,star40,7,5.672397
20.47207,star40,7,5.622396
20.46663,star40,7,5.572396
20.45187,star40,7,5.471996
20.45076,star40,7,5.421996
20.43403,star40,7,5.317996
20.43297,star40,7,5.267996
20.4177,star40,7,5.217996
20.41676,star40,7,5.167995
20.40564,star40,7,5.060395
20.40464,star40,7,5.010395
20.39914,star40,7,4.960395
20.38512,star40,7,4.849195
20.38401,star40,7,4.799194
20.36744,star40,7,4.684394
20.36646,star40,7,4.634394
20.35102,star40,7,4.515994
20.33521,star40,7,4.465994
20.32982,star40,7,4.343994
20.32875,star40,7,4.293993
20.31841,star40,7,4.243993
20.31736,star40,7,4.193993
20.30057,star40,7,4.068393
20.29946,star40,7,4.018393
20.28407,star40,7,3.889193
20.26793,star40,7,3.756393
20.25169,star40,7,3.619993
20.23501,star40,7,3.569993
20.21832,star40,7,3.429993
20.21716,star40,7,3.379993
20.20034,star40,7,3.236393
20.18471,star40,7,3.089193
20.18365,star40,7,3.039193
20.18276,star40,7,2.989193
20.18185,star40,7,2.939193
20.18097,star40,7,2.889193
20.18005,star40,7,2.839193
20.17916,star40,7,2.789193
20.17825,star40,7,2.739193
20.17734,star40,7,2.689193
20.17243,star40,7,2.538393
20.17134,star40,7,2.488394
20.16545,star40,7,2.438394
20.15173,star40,7,2.283994
20.15065,star40,7,2.233994
20.13388,star40,7,2.075994
20.13288,star40,7,2.025994
20.11741,star40,7,1.975994
20.1015,star40,7,1.814394
20.10044,star40,7,1.764394
20.08394,star40,7,1.599194
20.06809,star40,7,1.430394
20.05128,star40,7,1.257994
20.03475,star40,7,1.081995
20.0183,star40,7,1.031995
20.01283,star40,7,0.8523946
20.01176,star40,7,0.8023946
20.00592,star40,7,0.7523946
20.00496,star40,7,0.7023946
20.00405,star40,7,0.6523946
20.00317,star40,7,0.6023946
20.00237,star40,7,0.5523946
19.989,star40,7,0.3691946
19.98314,star40,7,0.3191946
19.96818,star40,7,0.1323946
19.96704,star40,7,0.08239464
19.95079,star40,7,-0.1080053
19.93498,star40,7,-0.1580053
19.92914,star40,7,-0.3520052
19.92806,star40,7,-0.4020053
19.91858,star40,7,-0.4520053
19.91733,star40,7,-0.5020053
19.90075,star40,7,-0.6996052
19.89965,star40,7,-0.7496052
19.88426,star40,7,-0.9508052
19.86838,star40,7,-1.155605
19.8518,star40,7,-1.364005
19.83512,star40,7,-1.414005
19.82929,star40,7,-1.626005
19.82825,star40,7,-1.676005
19.81859,star40,7,-1.726005
19.81754,star40,7,-1.776005
19.80559,star40,7,-1.991605
19.80446,star40,7,-2.041605
19.79875,star40,7,-2.091604
19.78516,star40,7,-2.310804
19.78404,star40,7,-2.360804
19.76767,star40,7,-2.583604
19.76662,star40,7,-2.633604
19.75105,star40,7,-2.860004
19.73503,star40,7,-2.910004
19.71852,star40,7,-3.140004
19.71743,star40,7,-3.190004
19.71126,star40,7,-3.423604
19.70998,star40,7,-3.473604
19.70145,star40,7,-3.523604
19.70025,star40,7,-3.573604
19.68876,star40,7,-3.810804
19.68756,star40,7,-3.860804
19.68205,star40,7,-3.910804
19.66853,star40,destroyed,destroyed
