Time,ObjectName,X,Y
10.61819,star50,-6,6.95
10.61092,star50,-6,6.896399
10.60904,star50,-6,6.846399
10.60109,star50,-6,6.796399
10.58481,star50,-6,6.739199
10.58362,star50,-6,6.689199
10.56742,star50,-6,6.628399
10.55139,star50,-6,6.563999
10.53467,star50,-6,6.495998
10.51804,star50,-6,6.445998
10.51194,star50,-6,6.374398
10.51087,star50,-6,6.324398
10.50134,star50,-6,6.274398
10.50025,star50,-6,6.224398
10.48869,star50,-6,6.149198
10.48745,star50,-6,6.099197
10.48142,star50,-6,6.049197
10.46807,star50,-6,5.970397
10.46592,star50,-6,5.920397
10.44984,star50,-6,5.837996
10.43895,star50,-6,5.787996
10.43312,star50,-6,5.701996
10.43204,star50,-6,5.651996
10.41765,star50,-6,5.601996
10.41666,star50,-6,5.551996
10.40522,star50,-6,5.462396
10.39942,star50,-6,5.412395
10.38442,star50,-6,5.319195
10.38325,star50,-6,5.269195
10.3673,star50,-6,5.172395
10.35155,star50,-6,5.071995
10.33478,star50,-6,4.967995
10.31819,star50,-6,4.917994
10.3015,star50,-6,4.810394
10.30033,star50,-6,4.760394
10.29436,star50,-6,4.649194
10.29337,star50,-6,4.599194
10.28441,star50,-6,4.549193
10.26808,star50,-6,4.434393
10.26694,star50,-6,4.384393
10.26114,star50,-6,4.334393
10.26014,star50,-6,4.284393
10.25568,star50,-6,4.234393
10.25467,star50,-6,4.115993
10.2536,star50,-6,4.065992
10.23497,star50,-6,4.015992
10.2183,star50,-6,3.893992
10.21724,star50,-6,3.843992
10.20066,star50,-6,3.718392
10.18471,star50,-6,3.589192
10.16809,star50,-6,3.456393
10.15104,star50,-6,3.319993
10.13466,star50,-6,3.179993
10.12852,star50,-6,3.129993
10.12303,star50,-6,3.079993
10.12204,star50,-6,3.029993
10.12105,star50,-6,2.979993
10.12014,star50,-6,2.929993
10.11926,star50,-6,2.879993
10.10541,star50,-6,2.736393
10.09962,star50,-6,2.686393
10.08464,star50,-6,2.539193
10.08353,star50,-6,2.489193
10.0672,star50,-6,2.338393
10.05156,star50,-6,2.183993
10.03457,star50,-6,2.025993
10.0185,star50,-6,1.975993
10.01294,star50,-6,1.814394
10.01195,star50,-6,1.764394
10.00652,star50,-6,1.714394
10.00566,star50,-6,1.664394
10.00474,star50,-6,1.614394
10.00373,star50,-6,1.564394
10.00285,star50,-6,1.514394
9.988987,star50,-6,1.349194
9.987947,star50,-6,1.299194
9.98252,star50,-6,1.249194
9.968119,star50,-6,1.080394
9.967041,star50,-6,1.030394
9.950815,star50,-6,0.8579942
9.949735,star50,-6,0.8079942
9.934445,star50,-6,0.6319942
9.91824,star50,-6,0.5819942
9.901691,star50,-6,0.4023942
9.900663,star50,-6,0.3523942
9.883776,star50,-6,0.1691942
9.882733,star50,-6,0.1191942
9.872169,star50,-6,-0.0676057
9.871138,star50,-6,-0.1176057
9.870252,star50,-6,-0.1676057
9.869352,star50,-6,-0.2176057
9.855632,star50,-6,-0.2676057
9.850134,star50,-6,-0.4580057
9.849268,star50,-6,-0.5080057
9.823046,star50,-6,-0.7020056
9.820745,star50,-6,-0.7520056
9.814231,star50,-6,-0.9496056
9.813251,star50,-6,-0.9996056
9.799882,star50,-6,-1.049606
9.798934,star50,-6,-1.099606
9.788913,star50,-6,-1.300805
9.787761,star50,-6,-1.350805
9.782222,star50,-6,-1.400805
9.768406,star50,-6,-1.605605
9.767332,star50,-6,-1.655605
9.750896,star50,-6,-1.864005
9.749729,star50,-6,-1.914005
9.73069,star50,-6,-2.126005
9.716128,star50,-6,-2.176005
9.701825,star50,-6,-2.391605
9.700806,star50,-6,-2.441605
9.684263,star50,-6,-2.660805
9.667738,star50,-6,-2.883604
9.661638,star50,-6,-2.933604
9.651624,star50,-6,-3.160004
9.650558,star50,-6,-3.210004
9.634045,star50,-6,-3.440004
9.632355,star50,-6,-3.490004
9.617434,star50,-6,-3.540004
9.601188,star50,-6,-3.773604
9.599978,star50,-6,-3.823604
9.58379,star50,destroyed,destroyed
