Time,ObjectName,X,Y
8.623175,star52,-1,6.95
8.622066,star52,-1,6.9
8.621064,star52,-1,6.849999
8.62007,star52,-1,6.799999
8.619183,star52,-1,6.749999
8.605547,star52,-1,6.696399
8.604445,star52,-1,6.646399
8.598907,star52,-1,6.596398
8.597041,star52,-1,6.546398
8.587635,star52,-1,6.489198
8.568123,star52,-1,6.428398
8.551608,star52,-1,6.363998
8.534722,star52,-1,6.295998
8.518405,star52,-1,6.245997
8.501505,star52,-1,6.174397
8.500463,star52,-1,6.124397
8.483763,star52,-1,6.049197
8.468151,star52,-1,5.970397
8.451578,star52,-1,5.887997
8.434524,star52,-1,5.801997
8.41841,star52,-1,5.751997
8.401629,star52,-1,5.662396
8.400538,star52,-1,5.612396
8.384027,star52,-1,5.519196
8.382958,star52,-1,5.469196
8.367329,star52,-1,5.372396
8.351309,star52,-1,5.271996
8.334882,star52,-1,5.167995
8.333871,star52,-1,5.117995
8.317042,star52,-1,5.067995
8.316041,star52,-1,5.017995
8.305374,star52,-1,4.910395
8.304111,star52,-1,4.860394
8.298242,star52,-1,4.810394
8.284654,star52,-1,4.699194
8.283535,star52,-1,4.649194
8.267418,star52,-1,4.534394
8.266128,star52,-1,4.484394
8.250494,star52,-1,4.365993
8.234387,star52,-1,4.243993
8.228541,star52,-1,4.193993
8.223184,star52,-1,4.143993
8.222125,star52,-1,4.093993
8.221261,star52,-1,4.043993
8.220341,star52,-1,3.993993
8.219446,star52,-1,3.943993
8.205736,star52,-1,3.818393
8.200234,star52,-1,3.768393
8.184898,star52,-1,3.639193
8.183863,star52,-1,3.589193
8.166994,star52,-1,3.456393
8.151846,star52,-1,3.319993
8.146237,star52,-1,3.269993
8.14093,star52,-1,3.219993
8.140056,star52,-1,3.169993
8.139167,star52,-1,3.119993
8.138254,star52,-1,3.069993
8.137459,star52,-1,3.019993
8.136565,star52,-1,2.969993
8.135769,star52,-1,2.919993
8.122441,star52,-1,2.779994
8.116916,star52,-1,2.729994
8.101436,star52,-1,2.586394
8.100353,star52,-1,2.536394
8.084013,star52,-1,2.389194
8.068117,star52,-1,2.238394
8.051682,star52,-1,2.083994
8.035221,star52,-1,2.033994
8.018181,star52,-1,1.875994
8.017056,star52,-1,1.825994
8.011183,star52,-1,1.664394
8.010143,star52,-1,1.614394
8.000754,star52,-1,1.564394
7.9851,star52,-1,1.399194
7.984143,star52,-1,1.349194
7.978829,star52,-1,1.299194
7.977965,star52,-1,1.249195
7.977066,star52,-1,1.199195
7.972517,star52,-1,1.030395
7.971356,star52,-1,0.9803947
7.965935,star52,-1,0.9303946
7.951803,star52,-1,0.7579947
7.950756,star52,-1,0.7079946
7.933951,star52,-1,0.5319946
7.932961,star52,-1,0.4819946
7.917411,star52,-1,0.4319946
7.901474,star52,-1,0.2523946
7.900327,star52,-1,0.2023946
7.88349,star52,-1,0.01919469
7.867965,star52,-1,-0.1676053
7.862014,star52,-1,-0.2176052
7.856314,star52,-1,-0.2676052
7.855346,star52,-1,-0.3176053
7.85435,star52,-1,-0.5080052
7.853325,star52,-1,-0.5580052
7.834906,star52,-1,-0.7520052
7.817904,star52,-1,-0.8020052
7.801503,star52,-1,-0.9996051
7.784865,star52,-1,-1.200805
7.768292,star52,-1,-1.405605
7.751496,star52,-1,-1.614005
7.734331,star52,-1,-1.826005
7.718401,star52,-1,-1.876005
7.712822,star52,-1,-2.091604
7.711739,star52,-1,-2.141604
7.706338,star52,-1,-2.191604
7.705327,star52,-1,-2.241604
7.704459,star52,-1,-2.291604
7.703533,star52,-1,-2.341604
7.702643,star52,-1,-2.391604
7.688737,star52,-1,-2.610804
7.683008,star52,-1,-2.660804
7.66847,star52,-1,-2.883604
7.667308,star52,-1,-2.933604
7.650618,star52,-1,-3.160004
7.634802,star52,-1,-3.390004
7.618427,star52,-1,-3.440004
7.601624,star52,-1,-3.673604
7.584801,star52,-1,-3.910804
7.568307,star52,destroyed,destroyed
