Time,ObjectName,X,Y
31.76811,star29,6,6.9464
31.75137,star29,6,6.8892
31.73478,star29,6,6.8284
31.71812,star29,6,6.778399
31.7015,star29,6,6.713999
31.68454,star29,6,6.645999
31.66809,star29,6,6.574399
31.65167,star29,6,6.499199
31.64485,star29,6,6.449199
31.63493,star29,6,6.370399
31.61831,star29,6,6.320398
31.60161,star29,6,6.237998
31.58499,star29,6,6.151998
31.56784,star29,6,6.062398
31.55132,star29,6,5.969198
31.54512,star29,6,5.919198
31.53481,star29,6,5.822397
31.51824,star29,6,5.772397
31.50181,star29,6,5.671997
31.48491,star29,6,5.567997
31.46831,star29,6,5.460397
31.45172,star29,6,5.349196
31.43495,star29,6,5.234396
31.41829,star29,6,5.184396
31.40152,star29,6,5.065996
31.3849,star29,6,4.943996
31.36822,star29,6,4.818396
31.35152,star29,6,4.689196
31.33472,star29,6,4.556396
31.31831,star29,6,4.506395
31.30126,star29,6,4.369995
31.28447,star29,6,4.229995
31.26811,star29,6,4.086395
31.25119,star29,6,3.939195
31.23451,star29,6,3.788395
31.21783,star29,6,3.738395
31.20159,star29,6,3.583995
31.20035,star29,6,3.533995
31.18269,star29,6,3.375995
31.18166,star29,6,3.325995
31.16718,star29,6,3.164395
31.15145,star29,6,2.999195
31.1453,star29,6,2.949195
31.13499,star29,6,2.899195
31.13393,star29,6,2.730396
31.11781,star29,6,2.680396
31.10174,star29,6,2.507996
31.10053,star29,6,2.457996
31.0836,star29,6,2.281996
31.08244,star29,6,2.231996
31.06754,star29,6,2.052396
31.06644,star29,6,2.002396
31.05062,star29,6,1.819196
31.04956,star29,6,1.769196
31.03415,star29,6,1.582396
31.03314,star29,6,1.532396
31.01723,star29,6,1.482396
31.01616,star29,6,1.432396
31.00532,star29,6,1.241996
31.00428,star29,6,1.191996
30.99875,star29,6,1.141997
30.9848,star29,6,0.9479966
30.98365,star29,6,0.8979965
30.96738,star29,6,0.7003966
30.96625,star29,6,0.6503966
30.95078,star29,6,0.4491966
30.93456,star29,6,0.2443967
30.92844,star29,6,0.1943967
30.92301,star29,6,0.1443967
30.92195,star29,6,0.09439671
30.92107,star29,6,0.04439671
30.92015,star29,6,-0.005603291
30.91915,star29,6,-0.05560329
30.90539,star29,6,-0.2640032
30.8994,star29,6,-0.3140032
30.88471,star29,6,-0.5260032
30.88367,star29,6,-0.5760032
30.87793,star29,6,-0.6260032
30.87708,star29,6,-0.6760032
30.87216,star29,6,-0.8916032
30.86634,star29,6,-0.9416032
30.8514,star29,6,-1.160803
30.85026,star29,6,-1.210803
30.84449,star29,6,-1.260803
30.84346,star29,6,-1.310803
30.83879,star29,6,-1.360803
30.83354,star29,6,-1.583603
30.83256,star29,6,-1.633603
30.81738,star29,6,-1.683603
30.81637,star29,6,-1.733603
30.80544,star29,6,-1.960003
30.79993,star29,6,-2.010003
30.78475,star29,6,-2.240003
30.78368,star29,6,-2.290003
30.76696,star29,6,-2.523602
30.75115,star29,6,-2.760803
30.73488,star29,6,-3.001602
30.718,star29,6,-3.051602
30.70162,star29,6,-3.296002
30.70045,star29,6,-3.346002
30.68342,star29,6,-3.594002
30.66821,star29,6,-3.845602
30.65089,star29,destroyed,destroyed
