Time,ObjectName,X,Y
26.73465,star34,7,6.9464
26.71841,star34,7,6.896399
26.70184,star34,7,6.8392
26.70058,star34,7,6.789199
26.69396,star34,7,6.728399
26.69277,star34,7,6.678399
26.68386,star34,7,6.628399
26.66814,star34,7,6.563999
26.65579,star34,7,6.513999
26.65012,star34,7,6.445998
26.63501,star34,7,6.395998
26.61827,star34,7,6.324398
26.6171,star34,7,6.274398
26.60045,star34,7,6.199198
26.59945,star34,7,6.149198
26.58409,star34,7,6.070397
26.58294,star34,7,6.020397
26.56774,star34,7,5.937997
26.56677,star34,7,5.887997
26.55099,star34,7,5.801997
26.54995,star34,7,5.751997
26.53396,star34,7,5.662396
26.51803,star34,7,5.612396
26.51213,star34,7,5.519196
26.51107,star34,7,5.469196
26.5019,star34,7,5.419196
26.50097,star34,7,5.369195
26.49566,star34,7,5.319195
26.49475,star34,7,5.222395
26.49376,star34,7,5.172395
26.48474,star34,7,5.122395
26.48387,star34,7,5.072394
26.47219,star34,7,4.971994
26.47114,star34,7,4.921994
26.46563,star34,7,4.871994
26.45174,star34,7,4.767994
26.45065,star34,7,4.717994
26.43437,star34,7,4.610394
26.43335,star34,7,4.560393
26.4171,star34,7,4.510393
26.40161,star34,7,4.399193
26.40043,star34,7,4.349193
26.3836,star34,7,4.234393
26.36824,star34,7,4.115993
26.35157,star34,7,3.993993
26.33481,star34,7,3.868393
26.3286,star34,7,3.818393
26.32314,star34,7,3.768393
26.32216,star34,7,3.718393
26.32125,star34,7,3.668393
26.32036,star34,7,3.618393
26.31957,star34,7,3.568393
26.30568,star34,7,3.439193
26.30465,star34,7,3.389193
26.29926,star34,7,3.339193
26.28486,star34,7,3.206393
26.28376,star34,7,3.156393
26.26727,star34,7,3.019993
26.26628,star34,7,2.969993
26.25101,star34,7,2.829993
26.23497,star34,7,2.779994
26.21796,star34,7,2.636394
26.20143,star34,7,2.489194
26.18491,star34,7,2.338394
26.168,star34,7,2.183994
26.1516,star34,7,2.025994
26.13492,star34,7,1.864394
26.11822,star34,7,1.814394
26.10112,star34,7,1.649194
26.09995,star34,7,1.599194
26.08393,star34,7,1.430394
26.06809,star34,7,1.257994
26.05183,star34,7,1.081995
26.03496,star34,7,1.031995
26.01811,star34,7,0.8523946
26.01695,star34,7,0.8023946
26.00078,star34,7,0.6191947
25.98493,star34,7,0.4323947
25.96851,star34,7,0.2419948
25.9518,star34,7,0.04799486
25.935,star34,7,-0.002005138
25.935,star34,destroyed,destroyed
