Time,ObjectName,X,Y
46.86812,star14,-7,6.9464
46.85138,star14,-7,6.8892
46.84533,star14,-7,6.8392
46.83989,star14,-7,6.789199
46.83871,star14,-7,6.739199
46.83759,star14,-7,6.689199
46.83661,star14,-7,6.639199
46.83561,star14,-7,6.589199
46.82244,star14,-7,6.528399
46.81658,star14,-7,6.478398
46.80124,star14,-7,6.413998
46.79856,star14,-7,6.363998
46.78296,star14,-7,6.295998
46.76822,star14,-7,6.224398
46.75192,star14,-7,6.149198
46.7459,star14,-7,6.099197
46.74044,star14,-7,6.049197
46.73937,star14,-7,5.999197
46.73849,star14,-7,5.949197
46.73755,star14,-7,5.899197
46.73647,star14,-7,5.849196
46.73559,star14,-7,5.799196
46.72253,star14,-7,5.720396
46.72146,star14,-7,5.670396
46.71597,star14,-7,5.620396
46.71498,star14,-7,5.537995
46.70525,star14,-7,5.487995
46.69957,star14,-7,5.437995
46.69857,star14,-7,5.387995
46.68874,star14,-7,5.301995
46.68765,star14,-7,5.251995
46.68196,star14,-7,5.201994
46.68097,star14,-7,5.151994
46.67216,star14,-7,5.062394
46.66658,star14,-7,5.012394
46.65137,star14,-7,4.919194
46.65018,star14,-7,4.869194
46.63389,star14,-7,4.772393
46.61814,star14,-7,4.722393
46.60111,star14,-7,4.621993
46.59997,star14,-7,4.571993
46.58398,star14,-7,4.467993
46.58287,star14,-7,4.417993
46.56723,star14,-7,4.310392
46.56608,star14,-7,4.260392
46.55074,star14,-7,4.149192
46.54969,star14,-7,4.099192
46.53419,star14,-7,3.984392
46.53309,star14,-7,3.934392
46.51768,star14,-7,3.884392
46.50134,star14,-7,3.765992
46.50018,star14,-7,3.715992
46.48386,star14,-7,3.593992
46.46796,star14,-7,3.468392
46.45181,star14,-7,3.339192
46.4351,star14,-7,3.289192
46.41824,star14,-7,3.156393
46.41709,star14,-7,3.106393
46.40027,star14,-7,2.969993
46.38486,star14,-7,2.829993
46.36812,star14,-7,2.686393
46.35149,star14,-7,2.539193
46.34515,star14,-7,2.489193
46.33966,star14,-7,2.439193
46.33869,star14,-7,2.389193
46.33777,star14,-7,2.339193
46.3369,star14,-7,2.289193
46.33598,star14,-7,2.239193
46.32193,star14,-7,2.088393
46.32089,star14,-7,2.038393
46.31525,star14,-7,1.988393
46.30145,star14,-7,1.833993
46.30026,star14,-7,1.783993
46.29435,star14,-7,1.625993
46.29328,star14,-7,1.575994
46.28437,star14,-7,1.525994
46.28329,star14,-7,1.475994
46.27203,star14,-7,1.314394
46.26625,star14,-7,1.264394
46.25143,star14,-7,1.099194
46.25027,star14,-7,1.049194
46.23362,star14,-7,0.880394
46.21814,star14,-7,0.830394
46.20173,star14,-7,0.657994
46.20055,star14,-7,0.607994
46.18375,star14,-7,0.431994
46.18259,star14,-7,0.381994
46.16747,star14,-7,0.202394
46.16638,star14,-7,0.152394
46.15105,star14,-7,-0.03080593
46.14999,star14,-7,-0.08080593
46.13427,star14,-7,-0.2676059
46.13331,star14,-7,-0.3176059
46.11733,star14,-7,-0.3676059
46.11626,star14,-7,-0.4176059
46.10543,star14,-7,-0.6080059
46.10426,star14,-7,-0.6580059
46.09845,star14,-7,-0.7080059
46.0848,star14,-7,-0.9020059
46.08366,star14,-7,-0.9520059
46.06719,star14,-7,-1.149606
46.06608,star14,-7,-1.199606
46.05083,star14,-7,-1.400806
46.03465,star14,-7,-1.605605
46.02864,star14,-7,-1.655605
46.02314,star14,-7,-1.705605
46.02209,star14,-7,-1.755605
46.02118,star14,-7,-1.805605
46.02029,star14,-7,-1.855605
46.01936,star14,-7,-1.905605
46.00546,star14,-7,-2.114005
45.99931,star14,-7,-2.164005
45.98488,star14,-7,-2.376005
45.98375,star14,-7,-2.426005
45.97783,star14,-7,-2.476005
45.97689,star14,-7,-2.526005
45.97217,star14,-7,-2.741605
45.96645,star14,-7,-2.791605
45.95142,star14,-7,-3.010804
45.95029,star14,-7,-3.060804
45.93402,star14,-7,-3.283604
45.91804,star14,-7,-3.333604
45.91207,star14,-7,-3.560004
45.91106,star14,-7,-3.610004
45.9017,star14,-7,-3.660004
45.90066,star14,-7,-3.710004
45.8839,star14,-7,-3.940004
45.88231,star14,-7,-3.990004
45.86745,star14,destroyed,destroyed
