Time,ObjectName,X,Y
47.88483,star13,7,6.9464
47.86813,star13,7,6.8892
47.85155,star13,7,6.8284
47.83476,star13,7,6.763999
47.83353,star13,7,6.713999
47.81696,star13,7,6.663999
47.80135,star13,7,6.595999
47.80015,star13,7,6.545999
47.78864,star13,7,6.474399
47.78738,star13,7,6.424398
47.78127,star13,7,6.374398
47.76808,star13,7,6.299198
47.7669,star13,7,6.249198
47.76114,star13,7,6.199198
47.76011,star13,7,6.149198
47.7557,star13,7,6.099197
47.75457,star13,7,6.020397
47.75212,star13,7,5.970397
47.73422,star13,7,5.887997
47.71823,star13,7,5.837996
47.70169,star13,7,5.751997
47.70047,star13,7,5.701996
47.68356,star13,7,5.612396
47.68236,star13,7,5.562396
47.66728,star13,7,5.469196
47.65185,star13,7,5.372396
47.63464,star13,7,5.271996
47.61843,star13,7,5.221995
47.61228,star13,7,5.117995
47.60555,star13,7,5.067995
47.60003,star13,7,5.017995
47.59896,star13,7,4.967995
47.58869,star13,7,4.860394
47.58765,star13,7,4.810394
47.58205,star13,7,4.760394
47.56783,star13,7,4.649194
47.56668,star13,7,4.599194
47.5505,star13,7,4.484394
47.54936,star13,7,4.434393
47.53397,star13,7,4.315993
47.51815,star13,7,4.265993
47.51264,star13,7,4.143993
47.51156,star13,7,4.093993
47.50171,star13,7,4.043993
47.50069,star13,7,3.993993
47.48363,star13,7,3.868393
47.4826,star13,7,3.818393
47.46719,star13,7,3.689193
47.45143,star13,7,3.556393
47.4351,star13,7,3.506393
47.41811,star13,7,3.369993
47.40145,star13,7,3.229993
47.38493,star13,7,3.086393
47.36831,star13,7,2.939193
47.35189,star13,7,2.788393
47.33421,star13,7,2.633993
47.3179,star13,7,2.583993
47.30142,star13,7,2.425993
47.30027,star13,7,2.375993
47.28371,star13,7,2.214394
47.26832,star13,7,2.049194
47.26207,star13,7,1.999194
47.25623,star13,7,1.949194
47.25526,star13,7,1.899194
47.25427,star13,7,1.730394
47.25329,star13,7,1.680394
47.23435,star13,7,1.507994
47.21825,star13,7,1.457994
47.21246,star13,7,1.281994
47.21148,star13,7,1.231994
47.20171,star13,7,1.181994
47.20066,star13,7,1.131994
47.18404,star13,7,0.9523944
47.18299,star13,7,0.9023944
47.16754,star13,7,0.7191945
47.15161,star13,7,0.5323945
47.14576,star13,7,0.4823945
47.14037,star13,7,0.4323945
47.13944,star13,7,0.3823945
47.13849,star13,7,0.3323945
47.13755,star13,7,0.2823945
47.13668,star13,7,0.2323945
47.13579,star13,7,0.1823945
47.12243,star13,7,-0.008005474
47.11697,star13,7,-0.05800547
47.10163,star13,7,-0.2520054
47.10057,star13,7,-0.3020054
47.08386,star13,7,-0.4996054
47.06845,star13,7,-0.7008054
47.05194,star13,7,-0.9056053
47.03503,star13,7,-0.9556053
47.01836,star13,7,-1.164005
47.01726,star13,7,-1.214005
47.00037,star13,7,-1.426005
46.98468,star13,7,-1.641605
46.96806,star13,7,-1.860805
46.95122,star13,7,-2.083605
46.9348,star13,7,-2.310004
46.91839,star13,7,-2.360004
46.90162,star13,7,-2.590004
46.8848,star13,7,-2.823604
46.86812,star13,7,-3.060804
46.85138,star13,7,-3.301604
46.84533,star13,7,-3.351604
46.83989,star13,7,-3.401604
46.83871,star13,7,-3.451604
46.83759,star13,7,-3.501604
46.83661,star13,7,-3.551604
46.83561,star13,7,-3.601604
46.82244,star13,7,-3.846004
46.81658,star13,7,-3.896004
46.80124,star13,destroyed,destroyed
