Time,ObjectName,X,Y
12.65128,star48,-6,6.9464
12.64998,star48,-6,6.896399
12.63383,star48,-6,6.8392
12.63266,star48,-6,6.789199
12.61737,star48,-6,6.739199
12.61626,star48,-6,6.689199
12.60528,star48,-6,6.628399
12.60406,star48,-6,6.578399
12.59833,star48,-6,6.528399
12.58476,star48,-6,6.463998
12.58354,star48,-6,6.413998
12.57815,star48,-6,6.363998
12.57716,star48,-6,6.313998
12.5724,star48,-6,6.245997
12.57125,star48,-6,6.195997
12.56596,star48,-6,6.145997
12.56496,star48,-6,6.095997
12.55088,star48,-6,6.024397
12.54974,star48,-6,5.974397
12.53404,star48,-6,5.899197
12.53287,star48,-6,5.849196
12.51759,star48,-6,5.799196
12.50085,star48,-6,5.720396
12.49864,star48,-6,5.670396
12.48324,star48,-6,5.587996
12.46794,star48,-6,5.501996
12.45169,star48,-6,5.412395
12.43439,star48,-6,5.319195
12.41808,star48,-6,5.269195
12.40127,star48,-6,5.172395
12.38475,star48,-6,5.071995
12.36801,star48,-6,4.967995
12.35163,star48,-6,4.860394
12.33482,star48,-6,4.749194
12.3288,star48,-6,4.699194
12.32031,star48,-6,4.649194
12.31923,star48,-6,4.599194
12.31825,star48,-6,4.549193
12.31734,star48,-6,4.499193
12.31644,star48,-6,4.449193
12.31555,star48,-6,4.399193
12.3147,star48,-6,4.284393
12.31373,star48,-6,4.234393
12.30822,star48,-6,4.184392
12.30735,star48,-6,4.134392
12.30589,star48,-6,4.084392
12.30486,star48,-6,4.034392
12.30396,star48,-6,3.984392
12.30315,star48,-6,3.934392
12.30224,star48,-6,3.884392
12.28904,star48,-6,3.765992
12.28345,star48,-6,3.715992
12.26827,star48,-6,3.593992
12.26715,star48,-6,3.543992
12.25042,star48,-6,3.418392
12.23503,star48,-6,3.368392
12.21839,star48,-6,3.239192
12.21725,star48,-6,3.189193
12.19971,star48,-6,3.056393
12.19845,star48,-6,3.006393
12.18385,star48,-6,2.869993
12.1681,star48,-6,2.729993
12.15181,star48,-6,2.586393
12.14561,star48,-6,2.536393
12.14034,star48,-6,2.486393
12.13935,star48,-6,2.436393
12.13845,star48,-6,2.386393
12.13753,star48,-6,2.336393
12.13667,star48,-6,2.286393
12.13574,star48,-6,2.236393
12.12225,star48,-6,2.089193
12.12125,star48,-6,2.039193
12.11572,star48,-6,1.989193
12.1148,star48,-6,1.838393
12.10537,star48,-6,1.788393
12.09972,star48,-6,1.738394
12.09874,star48,-6,1.688394
12.08863,star48,-6,1.533994
12.08752,star48,-6,1.483994
12.08202,star48,-6,1.433994
12.08104,star48,-6,1.383994
12.07199,star48,-6,1.225994
12.06643,star48,-6,1.175994
12.05139,star48,-6,1.014394
12.05025,star48,-6,0.964394
12.03399,star48,-6,0.799194
12.01826,star48,-6,0.749194
12.0017,star48,-6,0.580394
12.00064,star48,-6,0.530394
11.9846,star48,-6,0.357994
11.98355,star48,-6,0.307994
11.9676,star48,-6,0.1319941
11.9515,star48,-6,-0.04760588
11.93498,star48,-6,-0.09760588
11.91841,star48,-6,-0.2808059
11.90161,star48,-6,-0.4676058
11.88476,star48,-6,-0.6580058
11.86815,star48,-6,-0.8520057
11.85161,star48,-6,-1.049606
11.8349,star48,-6,-1.250805
11.82863,star48,-6,-1.300805
11.82318,star48,-6,-1.350805
11.82225,star48,-6,-1.400805
11.82124,star48,-6,-1.450805
11.82035,star48,-6,-1.500805
11.81946,star48,-6,-1.550805
11.8056,star48,-6,-1.755605
11.79994,star48,-6,-1.805605
11.78491,star48,-6,-2.014005
11.78385,star48,-6,-2.064005
11.76732,star48,-6,-2.276005
11.75161,star48,-6,-2.491605
11.73484,star48,-6,-2.710804
11.71782,star48,-6,-2.760804
11.70156,star48,-6,-2.983604
11.70042,star48,-6,-3.033604
11.68405,star48,-6,-3.260004
11.66813,star48,-6,-3.490004
11.65118,star48,-6,-3.723604
11.63458,star48,-6,-3.960804
11.62816,star48,destroyed,destroyed
