Time,ObjectName,X,Y
42.82815,star18,1,6.95
42.81815,star18,1,6.9
42.81686,star18,1,6.849999
42.80552,star18,1,6.796399
42.80432,star18,1,6.746399
42.78485,star18,1,6.689199
42.76834,star18,1,6.628399
42.75157,star18,1,6.563999
42.73498,star18,1,6.495998
42.72876,star18,1,6.445998
42.72317,star18,1,6.395998
42.72206,star18,1,6.345998
42.72111,star18,1,6.295998
42.72009,star18,1,6.245997
42.71909,star18,1,6.195997
42.70547,star18,1,6.124397
42.69894,star18,1,6.074397
42.6848,star18,1,5.999197
42.68366,star18,1,5.949197
42.66733,star18,1,5.870397
42.65145,star18,1,5.787996
42.63504,star18,1,5.737996
42.61813,star18,1,5.651996
42.60153,star18,1,5.562396
42.58473,star18,1,5.469196
42.56833,star18,1,5.372396
42.55169,star18,1,5.271996
42.5352,star18,1,5.221995
42.51808,star18,1,5.117995
42.51697,star18,1,5.067995
42.50069,star18,1,4.960395
42.48474,star18,1,4.849195
42.47873,star18,1,4.799194
42.47326,star18,1,4.684394
42.47219,star18,1,4.634394
42.46675,star18,1,4.584394
42.4517,star18,1,4.465994
42.45056,star18,1,4.415994
42.43386,star18,1,4.293993
42.4328,star18,1,4.243993
42.4178,star18,1,4.193993
42.41689,star18,1,4.143993
42.40543,star18,1,4.018393
42.40428,star18,1,3.968393
42.39856,star18,1,3.918393
42.38494,star18,1,3.789193
42.38382,star18,1,3.739193
42.36733,star18,1,3.606393
42.36617,star18,1,3.556393
42.35059,star18,1,3.419993
42.33488,star18,1,3.279993
42.31844,star18,1,3.229993
42.30149,star18,1,3.086393
42.28492,star18,1,2.939193
42.2683,star18,1,2.788393
42.25172,star18,1,2.633993
42.23463,star18,1,2.475993
42.21772,star18,1,2.425993
42.21048,star18,1,2.264394
42.20926,star18,1,2.214394
42.20092,star18,1,2.164394
42.1849,star18,1,1.999194
42.18366,star18,1,1.949194
42.16746,star18,1,1.780394
42.15173,star18,1,1.607994
42.13509,star18,1,1.557994
42.11841,star18,1,1.381994
42.10172,star18,1,1.202394
42.08511,star18,1,1.019194
42.0676,star18,1,0.8323944
42.0515,star18,1,0.6419945
42.03504,star18,1,0.5919945
42.01812,star18,1,0.3979945
42.00087,star18,1,0.2003946
41.98494,star18,1,-0.0008053519
41.96778,star18,1,-0.2056053
41.95103,star18,1,-0.4140052
41.93477,star18,1,-0.6260052
41.91801,star18,1,-0.6760052
41.90152,star18,1,-0.8916051
41.90022,star18,1,-0.9416052
41.88393,star18,1,-1.160805
41.86832,star18,1,-1.383605
41.85114,star18,1,-1.610005
41.85007,star18,1,-1.660005
41.83382,star18,1,-1.890005
41.83212,star18,1,-1.940005
41.82191,star18,1,-1.990005
41.82064,star18,1,-2.040004
41.81956,star18,1,-2.090004
41.81833,star18,1,-2.140004
41.80545,star18,1,-2.373604
41.79956,star18,1,-2.423604
41.78468,star18,1,-2.660804
41.78346,star18,1,-2.710804
41.78346,star18,destroyed,destroyed
