Time,ObjectName,X,Y
37.81012,star23,-6,6.9464
37.80808,star23,-6,6.896399
37.80066,star23,-6,6.846399
37.78465,star23,-6,6.789199
37.78331,star23,-6,6.739199
37.77738,star23,-6,6.689199
37.77641,star23,-6,6.639199
37.77216,star23,-6,6.578399
37.77088,star23,-6,6.528399
37.76515,star23,-6,6.478398
37.75151,star23,-6,6.413998
37.75019,star23,-6,6.363998
37.74431,star23,-6,6.313998
37.7433,star23,-6,6.263998
37.73851,star23,-6,6.213997
37.73747,star23,-6,6.163997
37.73648,star23,-6,6.113997
37.73559,star23,-6,6.063997
37.72223,star23,-6,5.995996
37.71641,star23,-6,5.945996
37.70156,star23,-6,5.874396
37.7004,star23,-6,5.824396
37.68359,star23,-6,5.749196
37.66766,star23,-6,5.670396
37.65097,star23,-6,5.587996
37.63462,star23,-6,5.501996
37.61814,star23,-6,5.451995
37.61195,star23,-6,5.362395
37.61087,star23,-6,5.312395
37.60153,star23,-6,5.262395
37.58502,star23,-6,5.169195
37.58397,star23,-6,5.119195
37.56706,star23,-6,5.022394
37.55145,star23,-6,4.921994
37.53472,star23,-6,4.817994
37.51812,star23,-6,4.767994
37.50171,star23,-6,4.660394
37.50066,star23,-6,4.610394
37.48392,star23,-6,4.499193
37.46849,star23,-6,4.384393
37.45167,star23,-6,4.265993
37.43493,star23,-6,4.143993
37.42896,star23,-6,4.093993
37.42374,star23,-6,4.043993
37.42278,star23,-6,3.993993
37.42187,star23,-6,3.943993
37.42096,star23,-6,3.893993
37.42006,star23,-6,3.843993
37.41927,star23,-6,3.793993
37.40573,star23,-6,3.668393
37.40466,star23,-6,3.618393
37.39915,star23,-6,3.568393
37.38485,star23,-6,3.439193
37.38375,star23,-6,3.389193
37.36741,star23,-6,3.256393
37.36636,star23,-6,3.206393
37.35077,star23,-6,3.069993
37.33469,star23,-6,2.929993
37.32866,star23,-6,2.879993
37.32335,star23,-6,2.829993
37.32244,star23,-6,2.779994
37.32158,star23,-6,2.729994
37.32067,star23,-6,2.679994
37.31975,star23,-6,2.629994
37.31875,star23,-6,2.579994
37.30564,star23,-6,2.436394
37.30005,star23,-6,2.386394
37.28511,star23,-6,2.239194
37.28405,star23,-6,2.189194
37.26744,star23,-6,2.038394
37.25164,star23,-6,1.883994
37.235,star23,-6,1.833994
37.21798,star23,-6,1.675994
37.2016,star23,-6,1.514394
37.19575,star23,-6,1.464394
37.19056,star23,-6,1.299194
37.18957,star23,-6,1.249195
37.18417,star23,-6,1.199195
37.16819,star23,-6,1.030395
37.16705,star23,-6,0.9803947
37.15054,star23,-6,0.8079947
37.13478,star23,-6,0.6319947
37.11814,star23,-6,0.5819947
37.11211,star23,-6,0.4023947
37.10654,star23,-6,0.3523947
37.10126,star23,-6,0.3023947
37.10028,star23,-6,0.2523946
37.08875,star23,-6,0.06919469
37.08767,star23,-6,0.01919469
37.08215,star23,-6,-0.03080531
37.08115,star23,-6,-0.08080532
37.07209,star23,-6,-0.2676053
37.06615,star23,-6,-0.3176053
37.05194,star23,-6,-0.5080053
37.05098,star23,-6,-0.5580053
37.04154,star23,-6,-0.6080053
37.04058,star23,-6,-0.6580053
37.03918,star23,-6,-0.7080053
37.03815,star23,-6,-0.7580053
37.03268,star23,-6,-0.9520053
37.03166,star23,-6,-1.002005
37.01779,star23,-6,-1.052005
37.01678,star23,-6,-1.102005
37.00548,star23,-6,-1.299605
37.00437,star23,-6,-1.349605
36.99886,star23,-6,-1.399605
36.99796,star23,-6,-1.449605
36.98893,star23,-6,-1.650805
36.98785,star23,-6,-1.700805
36.98225,star23,-6,-1.750805
36.98129,star23,-6,-1.800805
36.97233,star23,-6,-2.005605
36.97139,star23,-6,-2.055604
36.96616,star23,-6,-2.105604
36.95132,star23,-6,-2.314004
36.95029,star23,-6,-2.364004
36.93418,star23,-6,-2.576004
36.93306,star23,-6,-2.626004
36.91774,star23,-6,-2.676004
36.91667,star23,-6,-2.726004
36.90543,star23,-6,-2.941604
36.90428,star23,-6,-2.991604
36.89874,star23,-6,-3.041604
36.88476,star23,-6,-3.260803
36.8837,star23,-6,-3.310803
36.86718,star23,-6,-3.533603
36.86619,star23,-6,-3.583603
36.85077,star23,-6,-3.810003
36.83508,star23,-6,-3.860003
36.81845,star23,destroyed,destroyed
