Time,ObjectName,X,Y
16.68973,star44,-6,6.9464
16.68833,star44,-6,6.896399
16.68283,star44,-6,6.846399
16.66812,star44,-6,6.789199
16.66697,star44,-6,6.739199
16.65037,star44,-6,6.678399
16.6391,star44,-6,6.628399
16.63356,star44,-6,6.563999
16.63234,star44,-6,6.513999
16.61732,star44,-6,6.463998
16.61607,star44,-6,6.413998
16.60531,star44,-6,6.345998
16.58437,star44,-6,6.274398
16.56838,star44,-6,6.199198
16.55159,star44,-6,6.120398
16.53444,star44,-6,6.037997
16.51818,star44,-6,5.987997
16.50168,star44,-6,5.901997
16.50053,star44,-6,5.851997
16.48376,star44,-6,5.762397
16.48263,star44,-6,5.712397
16.46741,star44,-6,5.619196
16.45118,star44,-6,5.522396
16.44496,star44,-6,5.472396
16.43462,star44,-6,5.371996
16.43339,star44,-6,5.321996
16.41721,star44,-6,5.271996
16.41614,star44,-6,5.221995
16.40534,star44,-6,5.117995
16.40416,star44,-6,5.067995
16.3985,star44,-6,5.017995
16.3847,star44,-6,4.910395
16.38364,star44,-6,4.860394
16.36703,star44,-6,4.749194
16.36593,star44,-6,4.699194
16.35097,star44,-6,4.584394
16.33486,star44,-6,4.465994
16.3177,star44,-6,4.415994
16.30132,star44,-6,4.293993
16.30012,star44,-6,4.243993
16.28402,star44,-6,4.118393
16.26841,star44,-6,3.989193
16.2517,star44,-6,3.856393
16.2347,star44,-6,3.719993
16.21801,star44,-6,3.669993
16.21243,star44,-6,3.529994
16.21133,star44,-6,3.479994
16.20174,star44,-6,3.429994
16.20075,star44,-6,3.379994
16.18384,star44,-6,3.236394
16.18275,star44,-6,3.186394
16.1671,star44,-6,3.039194
16.15151,star44,-6,2.888394
16.13469,star44,-6,2.733994
16.1183,star44,-6,2.683994
16.10161,star44,-6,2.525994
16.10054,star44,-6,2.475994
16.0836,star44,-6,2.314394
16.06817,star44,-6,2.149194
16.05155,star44,-6,1.980394
16.035,star44,-6,1.930394
16.01782,star44,-6,1.757995
16.01664,star44,-6,1.707995
16.00071,star44,-6,1.531995
15.98482,star44,-6,1.352395
15.96849,star44,-6,1.169195
15.9516,star44,-6,0.982395
15.94532,star44,-6,0.932395
15.93986,star44,-6,0.882395
15.93882,star44,-6,0.832395
15.93783,star44,-6,0.7823949
15.93694,star44,-6,0.7323949
15.93605,star44,-6,0.6823949
15.92214,star44,-6,0.491995
15.92114,star44,-6,0.441995
15.91564,star44,-6,0.391995
15.90166,star44,-6,0.197995
15.90064,star44,-6,0.147995
15.88437,star44,-6,-0.04960493
15.88336,star44,-6,-0.09960493
15.86742,star44,-6,-0.3008049
15.85156,star44,-6,-0.5056048
15.8348,star44,-6,-0.7140048
15.81828,star44,-6,-0.7640048
15.80181,star44,-6,-0.9760047
15.80065,star44,-6,-1.026005
15.78368,star44,-6,-1.241605
15.76811,star44,-6,-1.460804
15.75179,star44,-6,-1.683604
15.73488,star44,-6,-1.910004
15.71786,star44,-6,-1.960004
15.70159,star44,-6,-2.190004
15.68497,star44,-6,-2.423604
15.66807,star44,-6,-2.660804
15.65156,star44,-6,-2.901604
15.63438,star44,-6,-3.146004
15.6182,star44,-6,-3.196004
15.60155,star44,-6,-3.444004
15.58453,star44,-6,-3.695604
15.5684,star44,-6,-3.950804
15.55149,star44,destroyed,destroyed
