Time,ObjectName,X,Y
36.80048,star24,-8,6.9464
36.79909,star24,-8,6.896399
36.78417,star24,-8,6.8392
36.78287,star24,-8,6.789199
36.7677,star24,-8,6.728399
36.75129,star24,-8,6.663999
36.73482,star24,-8,6.595999
36.72798,star24,-8,6.545999
36.71815,star24,-8,6.495998
36.71625,star24,-8,6.445998
36.70538,star24,-8,6.374398
36.70416,star24,-8,6.324398
36.68488,star24,-8,6.249198
36.66824,star24,-8,6.170398
36.65159,star24,-8,6.087997
36.63504,star24,-8,6.037997
36.6179,star24,-8,5.951997
36.60162,star24,-8,5.862397
36.58502,star24,-8,5.769197
36.56753,star24,-8,5.672397
36.55143,star24,-8,5.571997
36.535,star24,-8,5.521996
36.51804,star24,-8,5.417996
36.50133,star24,-8,5.310396
36.48483,star24,-8,5.199196
36.46759,star24,-8,5.084396
36.45151,star24,-8,4.965996
36.43491,star24,-8,4.843996
36.41798,star24,-8,4.793995
36.40162,star24,-8,4.668395
36.40042,star24,-8,4.618395
36.38361,star24,-8,4.489195
36.36835,star24,-8,4.356395
36.36238,star24,-8,4.306395
36.35684,star24,-8,4.256394
36.35593,star24,-8,4.206394
36.35498,star24,-8,4.156394
36.35408,star24,-8,4.019994
36.35317,star24,-8,3.969994
36.335,star24,-8,3.919994
36.31855,star24,-8,3.779994
36.31746,star24,-8,3.729994
36.30111,star24,-8,3.586394
36.28452,star24,-8,3.439194
36.26821,star24,-8,3.288394
36.25164,star24,-8,3.133994
36.24547,star24,-8,3.083994
36.24005,star24,-8,3.033994
36.23886,star24,-8,2.983994
36.23784,star24,-8,2.933995
36.23676,star24,-8,2.883995
36.23589,star24,-8,2.833995
36.22228,star24,-8,2.675995
36.22118,star24,-8,2.625995
36.21115,star24,-8,2.464395
36.20163,star24,-8,2.414395
36.15161,star24,-8,2.007995
36.14325,star24,-8,1.957995
36.13781,star24,-8,1.907995
36.13686,star24,-8,1.857995
36.13595,star24,-8,1.807995
36.13508,star24,-8,1.757995
36.13419,star24,-8,1.581995
36.13318,star24,-8,1.531995
36.12788,star24,-8,1.481995
36.12696,star24,-8,1.431995
36.12608,star24,-8,1.381995
36.12516,star24,-8,1.331995
36.12428,star24,-8,1.281996
36.12339,star24,-8,1.231996
36.12258,star24,-8,1.181996
36.12168,star24,-8,1.131996
36.12076,star24,-8,1.081996
36.11988,star24,-8,1.031996
36.11898,star24,-8,0.9819958
36.11809,star24,-8,0.9319957
36.11268,star24,-8,0.7523958
36.1118,star24,-8,0.7023958
36.10136,star24,-8,0.6523958
36.10026,star24,-8,0.6023958
36.08881,star24,-8,0.4191958
36.08779,star24,-8,0.3691958
36.08216,star24,-8,0.3191958
36.06841,star24,-8,0.1323958
36.06728,star24,-8,0.08239584
36.05061,star24,-8,-0.1080041
36.04958,star24,-8,-0.1580041
36.03411,star24,-8,-0.3520041
36.0181,star24,-8,-0.4020041
36.01225,star24,-8,-0.599604
36.01109,star24,-8,-0.649604
36.00195,star24,-8,-0.699604
36.00087,star24,-8,-0.749604
35.98401,star24,-8,-0.950804
35.983,star24,-8,-1.000804
35.96753,star24,-8,-1.205604
35.95163,star24,-8,-1.414004
35.94558,star24,-8,-1.464004
35.93992,star24,-8,-1.514004
35.93888,star24,-8,-1.564004
35.93792,star24,-8,-1.614004
35.93699,star24,-8,-1.664003
35.93609,star24,-8,-1.714003
35.92238,star24,-8,-1.926003
35.91669,star24,-8,-1.976003
35.90196,star24,-8,-2.191603
35.90086,star24,-8,-2.241603
35.88428,star24,-8,-2.460803
35.86825,star24,-8,-2.683603
35.8625,star24,-8,-2.733603
35.85727,star24,-8,-2.783603
35.85639,star24,-8,-2.833603
35.85551,star24,-8,-2.883603
35.85459,star24,-8,-3.110003
35.8536,star24,-8,-3.160003
35.835,star24,-8,-3.210003
35.81819,star24,-8,-3.440003
35.81704,star24,-8,-3.490003
35.80074,star24,-8,-3.723603
35.78468,star24,-8,-3.960803
35.76859,star24,destroyed,destroyed
