Time,ObjectName,X,Y
43.83477,star17,4,6.9464
43.81748,star17,4,6.896399
43.80157,star17,4,6.8392
43.79967,star17,4,6.789199
43.78369,star17,4,6.728399
43.76814,star17,4,6.663999
43.75161,star17,4,6.595999
43.73504,star17,4,6.545999
43.71788,star17,4,6.474399
43.71668,star17,4,6.424398
43.7005,star17,4,6.349198
43.68455,star17,4,6.270398
43.66804,star17,4,6.187998
43.66164,star17,4,6.137998
43.65173,star17,4,6.051998
43.64987,star17,4,6.001997
43.63355,star17,4,5.912397
43.63237,star17,4,5.862397
43.61731,star17,4,5.812397
43.60144,star17,4,5.719197
43.60034,star17,4,5.669197
43.58379,star17,4,5.572396
43.56814,star17,4,5.471996
43.55145,star17,4,5.367996
43.53445,star17,4,5.260396
43.52887,star17,4,5.210396
43.52346,star17,4,5.160396
43.52248,star17,4,5.110395
43.52148,star17,4,5.060395
43.52058,star17,4,5.010395
43.51969,star17,4,4.960395
43.51877,star17,4,4.910395
43.5056,star17,4,4.799194
43.5046,star17,4,4.749194
43.49907,star17,4,4.699194
43.48433,star17,4,4.584394
43.48321,star17,4,4.534394
43.46732,star17,4,4.415994
43.46629,star17,4,4.365993
43.45115,star17,4,4.243993
43.43479,star17,4,4.118393
43.41832,star17,4,4.068393
43.40174,star17,4,3.939193
43.38483,star17,4,3.806393
43.36843,star17,4,3.669993
43.35166,star17,4,3.529993
43.33453,star17,4,3.386393
43.31809,star17,4,3.336393
43.3011,star17,4,3.189193
43.28452,star17,4,3.038393
43.27854,star17,4,2.988393
43.27304,star17,4,2.833993
43.27187,star17,4,2.783993
43.26657,star17,4,2.733994
43.2514,star17,4,2.575994
43.25025,star17,4,2.525994
43.23396,star17,4,2.364394
43.23289,star17,4,2.314394
43.21759,star17,4,2.264394
43.21657,star17,4,2.214394
43.20536,star17,4,2.049194
43.20419,star17,4,1.999194
43.19849,star17,4,1.949194
43.18501,star17,4,1.780394
43.18397,star17,4,1.730394
43.16746,star17,4,1.557994
43.1664,star17,4,1.507994
43.15125,star17,4,1.331994
43.13495,star17,4,1.152395
43.11832,star17,4,1.102395
43.10152,star17,4,0.9191946
43.09556,star17,4,0.8691946
43.09458,star17,4,0.6823947
43.09359,star17,4,0.6323947
43.08905,star17,4,0.5823947
43.0881,star17,4,0.5323946
43.0872,star17,4,0.4823946
43.0864,star17,4,0.4323946
43.0855,star17,4,0.3823946
43.07245,star17,4,0.1919947
43.07149,star17,4,0.1419947
43.06607,star17,4,0.09199467
43.05187,star17,4,-0.1020053
43.05079,star17,4,-0.1520053
43.03399,star17,4,-0.3496052
43.03289,star17,4,-0.3996052
43.01735,star17,4,-0.4496052
43.0164,star17,4,-0.4996052
43.00546,star17,4,-0.7008052
43.00439,star17,4,-0.7508052
42.99897,star17,4,-0.8008052
42.98481,star17,4,-1.005605
42.98369,star17,4,-1.055605
42.97794,star17,4,-1.105605
42.97689,star17,4,-1.155605
42.97223,star17,4,-1.364005
42.97116,star17,4,-1.414005
42.96556,star17,4,-1.464005
42.95168,star17,4,-1.676005
42.95056,star17,4,-1.726005
42.94482,star17,4,-1.776005
42.94378,star17,4,-1.826005
42.93928,star17,4,-1.876004
42.9384,star17,4,-1.926004
42.9375,star17,4,-1.976004
42.93659,star17,4,-2.026004
42.92236,star17,4,-2.241604
42.91675,star17,4,-2.291604
42.90168,star17,4,-2.510804
42.90057,star17,4,-2.560804
42.88433,star17,4,-2.783604
42.86818,star17,4,-3.010004
42.85185,star17,4,-3.240004
42.83493,star17,4,-3.473604
42.82815,star17,4,-3.523604
42.81815,star17,4,-3.573604
42.81686,star17,4,-3.623604
42.80552,star17,4,-3.860804
42.80432,star17,4,-3.910804
42.78485,star17,destroyed,destroyed
