Time,ObjectName,X,Y
14.66807,star46,-1,6.9464
14.65127,star46,-1,6.8892
14.63468,star46,-1,6.8284
14.61814,star46,-1,6.778399
14.60161,star46,-1,6.713999
14.58491,star46,-1,6.645999
14.56838,star46,-1,6.574399
14.55045,star46,-1,6.499199
14.53455,star46,-1,6.420399
14.51806,star46,-1,6.370399
14.50158,star46,-1,6.287998
14.48498,star46,-1,6.201998
14.46838,star46,-1,6.112398
14.45166,star46,-1,6.019198
14.43505,star46,-1,5.969198
14.42855,star46,-1,5.872397
14.42753,star46,-1,5.822397
14.41834,star46,-1,5.772397
14.41734,star46,-1,5.722397
14.4052,star46,-1,5.621997
14.40405,star46,-1,5.571997
14.39766,star46,-1,5.521996
14.38477,star46,-1,5.417996
14.38344,star46,-1,5.367996
14.3669,star46,-1,5.260396
14.36584,star46,-1,5.210396
14.35065,star46,-1,5.099195
14.33465,star46,-1,4.984396
14.31789,star46,-1,4.934395
14.30156,star46,-1,4.815995
14.28498,star46,-1,4.693995
14.26818,star46,-1,4.568395
14.26211,star46,-1,4.518394
14.25654,star46,-1,4.468394
14.25554,star46,-1,4.418394
14.25465,star46,-1,4.289194
14.25363,star46,-1,4.239194
14.23511,star46,-1,4.189194
14.21831,star46,-1,4.056394
14.21722,star46,-1,4.006393
14.20077,star46,-1,3.869993
14.18481,star46,-1,3.729994
14.1683,star46,-1,3.586394
14.1511,star46,-1,3.439194
14.13474,star46,-1,3.288394
14.11816,star46,-1,3.238394
14.10158,star46,-1,3.083994
14.08489,star46,-1,2.925994
14.06762,star46,-1,2.764394
14.0515,star46,-1,2.599194
14.03489,star46,-1,2.430394
14.01828,star46,-1,2.380394
14.01221,star46,-1,2.207994
14.01114,star46,-1,2.157994
14.00179,star46,-1,2.107994
14.00072,star46,-1,2.057994
13.9887,star46,-1,1.881994
13.98764,star46,-1,1.831995
13.9822,star46,-1,1.781995
13.96558,star46,-1,1.602395
13.96115,star46,-1,1.552395
13.94652,star46,-1,1.369195
13.94221,star46,-1,1.319195
13.93047,star46,-1,1.132395
13.92613,star46,-1,1.082395
13.91297,star46,-1,0.8919951
13.9085,star46,-1,0.8419951
13.89624,star46,-1,0.7919951
13.892,star46,-1,0.5979952
13.88479,star46,-1,0.5479952
13.86373,star46,-1,0.3503952
13.81984,star46,-1,-0.005604673
13.81015,star46,-1,-0.2140046
13.80227,star46,-1,-0.2640046
13.7951,star46,-1,-0.3140046
13.79382,star46,-1,-0.5260046
13.79249,star46,-1,-0.5760046
13.78591,star46,-1,-0.6260046
13.78471,star46,-1,-0.6760046
13.78355,star46,-1,-0.7260046
13.78254,star46,-1,-0.7760046
13.7815,star46,-1,-0.8260046
13.78044,star46,-1,-0.8760046
13.77944,star46,-1,-0.9260046
13.77845,star46,-1,-0.9760047
13.77744,star46,-1,-1.026005
13.77232,star46,-1,-1.241605
13.76555,star46,-1,-1.291605
13.74964,star46,-1,-1.510804
13.74803,star46,-1,-1.560804
13.73241,star46,-1,-1.783604
13.71605,star46,-1,-1.833604
13.69963,star46,-1,-2.060004
13.69801,star46,-1,-2.110004
13.69123,star46,-1,-2.340004
13.6897,star46,-1,-2.390004
13.68852,star46,-1,-2.440004
13.68743,star46,-1,-2.490004
13.68625,star46,-1,-2.540004
13.67125,star46,-1,-2.773604
13.66945,star46,-1,-2.823604
13.64893,star46,-1,-3.060804
13.63476,star46,-1,-3.301604
13.62893,star46,-1,-3.351604
13.62346,star46,-1,-3.401603
13.62232,star46,-1,-3.451603
13.62126,star46,-1,-3.501603
13.62026,star46,-1,-3.551603
13.61927,star46,-1,-3.601603
13.60542,star46,-1,-3.846003
13.59903,star46,-1,-3.896003
13.58442,star46,destroyed,destroyed
