Time,ObjectName,X,Y
19.71126,star41,0,6.9464
19.70998,star41,0,6.896399
19.70145,star41,0,6.846399
19.70025,star41,0,6.796399
19.68876,star41,0,6.739199
19.68756,star41,0,6.689199
19.68205,star41,0,6.639199
19.66853,star41,0,6.578399
19.66626,star41,0,6.528399
19.65069,star41,0,6.463998
19.64958,star41,0,6.413998
19.63411,star41,0,6.345998
19.61834,star41,0,6.295998
19.60148,star41,0,6.224398
19.59935,star41,0,6.174397
19.58333,star41,0,6.099197
19.58224,star41,0,6.049197
19.56757,star41,0,5.970397
19.55595,star41,0,5.920397
19.55042,star41,0,5.837996
19.54948,star41,0,5.787996
19.53443,star41,0,5.701996
19.53335,star41,0,5.651996
19.51735,star41,0,5.601996
19.50164,star41,0,5.512396
19.50056,star41,0,5.462396
19.48411,star41,0,5.369195
19.46798,star41,0,5.272395
19.45159,star41,0,5.171995
19.43474,star41,0,5.067995
19.41791,star41,0,5.017995
19.40158,star41,0,4.910395
19.38507,star41,0,4.799194
19.36832,star41,0,4.684394
19.35172,star41,0,4.565994
19.33476,star41,0,4.443994
19.31822,star41,0,4.393994
19.30071,star41,0,4.268394
19.28483,star41,0,4.139194
19.27876,star41,0,4.089193
19.27345,star41,0,3.956393
19.27244,star41,0,3.906394
19.26704,star41,0,3.856394
19.25159,star41,0,3.719994
19.25044,star41,0,3.669994
19.23407,star41,0,3.529994
19.23308,star41,0,3.479994
19.21738,star41,0,3.429994
19.21647,star41,0,3.379994
19.20535,star41,0,3.236394
19.20427,star41,0,3.186394
19.19881,star41,0,3.136394
19.18489,star41,0,2.989194
19.18375,star41,0,2.939194
19.16773,star41,0,2.788394
19.16656,star41,0,2.738394
19.15053,star41,0,2.583994
19.13487,star41,0,2.425994
19.11819,star41,0,2.375994
19.1016,star41,0,2.214395
19.085,star41,0,2.049195
19.06822,star41,0,1.880395
19.05116,star41,0,1.707995
19.04553,star41,0,1.657995
19.04015,star41,0,1.607995
19.03922,star41,0,1.557995
19.03824,star41,0,1.507995
19.03724,star41,0,1.457995
19.03633,star41,0,1.407995
19.03547,star41,0,1.357995
19.02265,star41,0,1.181995
19.01723,star41,0,1.131995
19.0016,star41,0,0.9523954
19.00055,star41,0,0.9023954
18.98405,star41,0,0.7191954
18.96841,star41,0,0.5323955
18.95175,star41,0,0.3419955
18.93503,star41,0,0.2919955
18.91832,star41,0,0.09799558
18.91715,star41,0,0.04799558
18.90027,star41,0,-0.1496044
18.88473,star41,0,-0.3508043
18.86832,star41,0,-0.5556043
18.85101,star41,0,-0.7640042
18.83484,star41,0,-0.9760042
18.81794,star41,0,-1.026004
18.81239,star41,0,-1.241604
18.81124,star41,0,-1.291604
18.80165,star41,0,-1.341604
18.80055,star41,0,-1.391604
18.78869,star41,0,-1.610804
18.78755,star41,0,-1.660804
18.78171,star41,0,-1.710804
18.76832,star41,0,-1.933604
18.76726,star41,0,-1.983604
18.75047,star41,0,-2.210004
18.74935,star41,0,-2.260004
18.73446,star41,0,-2.490004
18.71805,star41,0,-2.540004
18.70181,star41,0,-2.773603
18.70022,star41,0,-2.823603
18.68359,star41,0,-3.060803
18.68237,star41,0,-3.110803
18.66718,star41,0,-3.351603
18.66521,star41,0,-3.401603
18.65006,star41,0,-3.646003
18.64883,star41,0,-3.696003
18.63396,star41,0,-3.944003
18.63274,star41,0,-3.994003
18.61732,star41,destroyed,destroyed
